Name TPM NumReads
ENSRNOT00000081552.1 0 0
ENSRNOT00000011556.5 41.8808 2054.93
ENSRNOT00000090544.1 12.8631 1329.2
ENSRNOT00000003869.7 5.66401 584.346
ENSRNOT00000003928.7 14.2114 1596.2
ENSRNOT00000014167.7 43.1299 6041.19
ENSRNOT00000080751.1 0 0
ENSRNOT00000060683.3 73.109 3615.2
ENSRNOT00000048172.5 1.3207 73.9806
ENSRNOT00000045726.4 0.0763109 4.05462
ENSRNOT00000025284.7 43.0754 2659.9
ENSRNOT00000087132.1 1.77044 18
ENSRNOT00000025086.6 28.1636 1191.3
ENSRNOT00000039083.6 16.2131 248.032
ENSRNOT00000085278.1 7.81724 102.522
ENSRNOT00000029871.3 0.728137 3
ENSRNOT00000044847.4 23.9897 344.609
ENSRNOT00000049595.1 0 0
ENSRNOT00000024452.6 11.274 362.446
ENSRNOT00000056022.3 12.5886 2043.39
ENSRNOT00000038253.5 0 0
ENSRNOT00000043182.4 0 0
ENSRNOT00000091167.1 0.221805 2
ENSRNOT00000086602.1 0 0
ENSRNOT00000080148.1 0 0
ENSRNOT00000040908.5 0 0
ENSRNOT00000014570.4 0.0937472 1
ENSRNOT00000083039.1 2.29416 45
ENSRNOT00000073555.2 0.540876 6.63373
ENSRNOT00000033278.3 2.98889 66
ENSRNOT00000009080.7 2.81376 207
ENSRNOT00000045436.3 0 0
ENSRNOT00000044617.3 0 0
ENSRNOT00000050782.5 182.886 3846.41
ENSRNOT00000025094.5 0.184177 9
ENSRNOT00000080457.1 0 0
ENSRNOT00000071932.3 0 0
ENSRNOT00000066008.4 0.517014 3.86088
ENSRNOT00000060802.4 5.98886 38.1391
ENSRNOT00000088195.1 0 0
ENSRNOT00000020385.5 57.019 1468.16
ENSRNOT00000040877.1 0.65738 19.8959
ENSRNOT00000047892.1 0 0
ENSRNOT00000067004.2 41.4134 2958.31
ENSRNOT00000089484.1 0 0
ENSRNOT00000078114.1 0 0
ENSRNOT00000080133.1 0 0
ENSRNOT00000068040.2 0.316405 11
ENSRNOT00000020711.3 0.887042 74.0095
ENSRNOT00000091499.1 22.6725 546.375
ENSRNOT00000009313.4 2.26523 78.2991
ENSRNOT00000004218.5 19.0631 413.323
ENSRNOT00000060695.4 28.7963 1652.42
ENSRNOT00000049147.3 12.5186 69.0817
ENSRNOT00000023535.5 210.758 6213.58
ENSRNOT00000001332.6 0 0
ENSRNOT00000001333.4 0.134837 4
ENSRNOT00000090228.1 0.399572 12
ENSRNOT00000027794.3 0 0
ENSRNOT00000085255.1 0 0
ENSRNOT00000005871.4 0.825682 13.0168
ENSRNOT00000072679.2 24.085 911.996
ENSRNOT00000075858.2 0.478175 14.7432
ENSRNOT00000060412.5 1.00306 28.5357
ENSRNOT00000076225.2 0 0
ENSRNOT00000076545.1 0.170125 1.72115
ENSRNOT00000076338.1 0 0
ENSRNOT00000033163.3 0.0885668 2
ENSRNOT00000073289.3 3.59183 94.999
ENSRNOT00000051439.4 5.23649e-05 0.00104198
ENSRNOT00000089066.1 0.38716 25.2687
ENSRNOT00000016859.5 1.71509 118.713
ENSRNOT00000081297.1 4.92705 204.879
ENSRNOT00000028636.5 5.73845 261
ENSRNOT00000017833.5 146.284 2601.16
ENSRNOT00000052240.1 0 0
ENSRNOT00000025347.4 0.406226 3
ENSRNOT00000085666.1 2.45464 33.665
ENSRNOT00000048125.4 208.767 3618.26
ENSRNOT00000075834.1 0 0
ENSRNOT00000045082.6 1.0356 82.5727
ENSRNOT00000003741.6 8.55736 512.87
ENSRNOT00000076079.2 25.3802 2001.24
ENSRNOT00000076450.2 1.53785 124.593
ENSRNOT00000076503.2 12.9183 761.747
ENSRNOT00000076057.1 3.01368 28.1285
ENSRNOT00000076456.1 0 0
ENSRNOT00000088114.1 2.26026 111.091
ENSRNOT00000012690.4 0.142868 3
ENSRNOT00000023412.4 0 0
ENSRNOT00000044305.1 0 0
ENSRNOT00000014842.4 0.852354 15
ENSRNOT00000023213.6 0 0
ENSRNOT00000001583.7 17.2114 1219.43
ENSRNOT00000002260.4 96.0977 2969.3
ENSRNOT00000050891.3 39.9041 1086.67
ENSRNOT00000001305.7 37.4973 2492.95
ENSRNOT00000084906.1 0.511898 33.3672
ENSRNOT00000038951.3 9.84566 201
ENSRNOT00000088907.1 0.595748 7.78333
ENSRNOT00000074362.1 6.38013 74.2175
ENSRNOT00000085237.1 8.96842 312.091
ENSRNOT00000058663.4 0 0
ENSRNOT00000086728.1 0.000201134 0.00864524
ENSRNOT00000037375.6 0.913153 24.7148
ENSRNOT00000037363.4 22.1043 524.575
ENSRNOT00000015427.5 0.318747 5.59879
ENSRNOT00000072826.2 0.132948 3
ENSRNOT00000024037.4 0.21318 11
ENSRNOT00000040165.4 36.4258 1111.55
ENSRNOT00000006646.7 65.669 7300.33
ENSRNOT00000081401.1 0.174851 16.6227
ENSRNOT00000018300.5 19.016 508.018
ENSRNOT00000018473.6 4.35873 141
ENSRNOT00000020855.4 19.4979 589.136
ENSRNOT00000084242.1 0.413376 8.93517
ENSRNOT00000075159.1 303.518 14078
ENSRNOT00000014010.6 15.986 647.686
ENSRNOT00000040288.1 0 0
ENSRNOT00000015974.5 0.322198 8.88686
ENSRNOT00000082392.1 0.334582 8.11314
ENSRNOT00000020330.7 25.8173 683.262
ENSRNOT00000091593.1 2.47046 39.9349
ENSRNOT00000025389.5 15.2943 261.507
ENSRNOT00000082869.1 12.3133 512.838
ENSRNOT00000072724.2 0 0
ENSRNOT00000073487.1 0 0
ENSRNOT00000051471.6 0.889551 19.0202
ENSRNOT00000084255.1 0 0
ENSRNOT00000090121.1 9.07392 422.537
ENSRNOT00000030803.4 6.09585 629.304
ENSRNOT00000043108.3 0.900879 1.00547
ENSRNOT00000068295.2 1.99458 96.7692
ENSRNOT00000084429.1 0.817058 57.3577
ENSRNOT00000074545.1 0 0
ENSRNOT00000079351.1 6.66071 1038.21
ENSRNOT00000038088.5 6.07788 390.099
ENSRNOT00000042169.1 0 0
ENSRNOT00000004939.5 18.0303 454.638
ENSRNOT00000037066.6 24.2848 148.583
ENSRNOT00000022141.4 20.8706 1508.61
ENSRNOT00000033929.6 0 0
ENSRNOT00000031117.4 12.9174 682.896
ENSRNOT00000091317.1 14.8874 780.093
ENSRNOT00000016755.5 3.4663 96.0697
ENSRNOT00000087763.1 15.298 711.602
ENSRNOT00000024557.6 11.1088 224.195
ENSRNOT00000002621.5 0.0206401 1
ENSRNOT00000074218.1 0.218834 0.639757
ENSRNOT00000024033.5 658.272 6352.51
ENSRNOT00000056725.2 31.3329 837.591
ENSRNOT00000019929.3 7.50485 458.671
ENSRNOT00000043902.5 36.295 2423.3
ENSRNOT00000090038.1 4.5679 242.858
ENSRNOT00000000011.5 12.3759 472.748
ENSRNOT00000016858.8 2.08786 16.2178
ENSRNOT00000074723.1 0.656113 12.7822
ENSRNOT00000047105.4 2.14106 83
ENSRNOT00000089227.1 0 0
ENSRNOT00000044434.4 5.48134 207.281
ENSRNOT00000039726.4 19.4243 706.054
ENSRNOT00000090318.1 11.7175 384.124
ENSRNOT00000047764.3 0 0
ENSRNOT00000031923.6 0 0
ENSRNOT00000011002.5 1.97637 80.8318
ENSRNOT00000050528.3 1.6965 77.0484
ENSRNOT00000081787.1 386.042 4618.91
ENSRNOT00000077797.1 0.942231 90.691
ENSRNOT00000010645.7 95.4914 1586.58
ENSRNOT00000071270.1 36.4344 1426.38
ENSRNOT00000019508.6 1711.43 20819.1
ENSRNOT00000025936.7 37.5269 1167.67
ENSRNOT00000079312.1 62.5742 1512.12
ENSRNOT00000024940.2 0 0
ENSRNOT00000022589.4 0 0
ENSRNOT00000023502.6 10.5755 1125.25
ENSRNOT00000057330.4 116.218 4627.32
ENSRNOT00000078260.1 16.0934 635.675
ENSRNOT00000037483.4 12.8158 576.489
ENSRNOT00000015627.4 11.027 376.193
ENSRNOT00000049831.3 63.8222 915.732
ENSRNOT00000000710.5 1.23667 23
ENSRNOT00000044666.2 0 0
ENSRNOT00000073727.2 2.19859 12.7921
ENSRNOT00000077690.1 0 0
ENSRNOT00000088606.1 20.8232 2052.5
ENSRNOT00000079040.1 0 0
ENSRNOT00000017195.7 0 0
ENSRNOT00000000909.7 40.062 2763.62
ENSRNOT00000090775.1 11.5538 253.011
ENSRNOT00000078714.1 0 0
ENSRNOT00000088273.1 11.3358 525.03
ENSRNOT00000089879.1 23.3864 511.736
ENSRNOT00000022303.7 0 0
ENSRNOT00000058295.5 0.547914 17.6239
ENSRNOT00000058296.5 10.2078 322.724
ENSRNOT00000022280.5 6.29328 197.707
ENSRNOT00000001799.5 37.6513 1134.51
ENSRNOT00000046231.5 0 0
ENSRNOT00000056558.4 19.648 375.572
ENSRNOT00000029966.2 0 0
ENSRNOT00000044212.3 5.15719 182.645
ENSRNOT00000065236.3 6.1256 231.44
ENSRNOT00000064642.3 0 0
ENSRNOT00000083428.1 0 0
ENSRNOT00000061385.4 17.4549 1624.78
ENSRNOT00000013943.4 0 0
ENSRNOT00000060002.4 3.46899 107.072
ENSRNOT00000059263.2 16.9642 409.662
ENSRNOT00000073919.2 21.3474 446.483
ENSRNOT00000083415.1 83.5876 5383.04
ENSRNOT00000077177.1 0.566897 13
ENSRNOT00000000660.4 104.49 4191.68
ENSRNOT00000074868.2 12.1832 559
ENSRNOT00000075555.2 12.4555 353.306
ENSRNOT00000089965.1 4.19072 69
ENSRNOT00000074361.1 0 0
ENSRNOT00000032698.4 0 0
ENSRNOT00000025260.7 19.8206 586.004
ENSRNOT00000024639.5 20.3454 660.862
ENSRNOT00000022381.4 0 0
ENSRNOT00000031812.5 10.8112 1604.05
ENSRNOT00000028407.7 103.746 1983.11
ENSRNOT00000009283.4 0.846308 16.0503
ENSRNOT00000021075.5 45.7322 570.805
ENSRNOT00000090180.1 1.58606 28.6786
ENSRNOT00000040995.4 15.1722 701.198
ENSRNOT00000070863.2 0.538079 3.0231
ENSRNOT00000022387.5 23.4248 669.53
ENSRNOT00000012806.7 82.9246 2515.28
ENSRNOT00000047571.5 3.50872e-06 9.69529e-05
ENSRNOT00000046552.5 0.669831 26
ENSRNOT00000031762.1 0.149588 1
ENSRNOT00000015684.5 10.335 222.36
ENSRNOT00000010606.5 0.208134 7
ENSRNOT00000057950.4 0.101152 2.5
ENSRNOT00000084660.1 0.101152 2.5
ENSRNOT00000015851.5 23.2243 551.157
ENSRNOT00000004797.5 54.2203 1171.08
ENSRNOT00000088025.1 3.68546e-07 2.94164e-05
ENSRNOT00000089966.1 1.91745 153.046
ENSRNOT00000078589.1 93.6774 4768.14
ENSRNOT00000079069.1 7.50349 219.093
ENSRNOT00000083012.1 0.429197 6.91647
ENSRNOT00000056079.4 38.816 5074.65
ENSRNOT00000072574.2 0.760675 8
ENSRNOT00000032417.6 1.6475 209.044
ENSRNOT00000072592.1 2.65889 23
ENSRNOT00000056060.2 37.1344 1026.72
ENSRNOT00000024349.5 92.6104 1367.38
ENSRNOT00000008817.4 57.2849 980.428
ENSRNOT00000021979.4 8.72696 617.726
ENSRNOT00000048941.2 0 0
ENSRNOT00000012056.4 14.8362 604.563
ENSRNOT00000034042.5 0.497427 16
ENSRNOT00000014270.5 2.02309 79
ENSRNOT00000066014.3 284.553 2689.1
ENSRNOT00000085646.1 18.3663 66.516
ENSRNOT00000018154.5 1.49705 37
ENSRNOT00000051363.2 0 0
ENSRNOT00000037050.5 24.9027 1717.88
ENSRNOT00000010183.5 11.0064 808.24
ENSRNOT00000020206.5 30.0826 1495.59
ENSRNOT00000079895.1 19.2344 1520.82
ENSRNOT00000001207.6 3.79978 53
ENSRNOT00000061201.3 0 0
ENSRNOT00000070887.2 0.0351304 1
ENSRNOT00000041970.6 16.0731 1828.35
ENSRNOT00000024487.4 171.799 5299.78
ENSRNOT00000014316.4 0.154861 2
ENSRNOT00000043974.5 18.3588 1063.59
ENSRNOT00000023649.5 21.8554 414.853
ENSRNOT00000047069.5 16.6315 1183.62
ENSRNOT00000074336.2 52.412 831.512
ENSRNOT00000017965.7 278.872 5521.21
ENSRNOT00000067683.3 6.05113 12.284
ENSRNOT00000089716.1 26.5706 741.285
ENSRNOT00000005798.7 18.1465 1351.92
ENSRNOT00000066381.1 4.77022 136.025
ENSRNOT00000083971.1 2.15134 130.586
ENSRNOT00000083568.1 3.4328 351.237
ENSRNOT00000078137.1 0.0808749 1
ENSRNOT00000048326.3 0 0
ENSRNOT00000006429.7 117.684 2975.27
ENSRNOT00000079672.1 13.4676 91.8273
ENSRNOT00000018982.6 80.5348 6211.96
ENSRNOT00000002906.5 45.7525 946.241
ENSRNOT00000014399.7 19.6582 857.41
ENSRNOT00000088644.1 1.54945 58.2062
ENSRNOT00000048313.1 0 0
ENSRNOT00000061884.2 25.9402 3045.87
ENSRNOT00000034074.5 89.4024 465.039
ENSRNOT00000083086.1 12.51 93.837
ENSRNOT00000039963.2 0 0
ENSRNOT00000072402.1 0.909159 19
ENSRNOT00000081864.1 0 0
ENSRNOT00000090031.1 0 0
ENSRNOT00000047595.5 0 0
ENSRNOT00000075736.2 0.401518 3.5
ENSRNOT00000006776.7 33.6561 793.114
ENSRNOT00000092626.1 0.0838122 1
ENSRNOT00000030174.5 0 0
ENSRNOT00000017736.6 12.2218 371.731
ENSRNOT00000023563.3 2.43267 42
ENSRNOT00000043545.5 31.1513 1712.28
ENSRNOT00000060703.3 0.207052 5
ENSRNOT00000028847.4 59.4818 8499.14
ENSRNOT00000079626.1 2.99782 66.8967
ENSRNOT00000085560.1 0 0
ENSRNOT00000071889.2 8.14809 341.942
ENSRNOT00000073276.1 1.46767 51
ENSRNOT00000005786.6 224.628 4080.36
ENSRNOT00000023455.5 121.37 3736.04
ENSRNOT00000079523.1 32.8823 321.708
ENSRNOT00000080467.1 10.8271 446.969
ENSRNOT00000044291.3 5.68405 138.209
ENSRNOT00000030850.4 13.2486 447.568
ENSRNOT00000030268.4 0 0
ENSRNOT00000090664.1 0.949646 13.0242
ENSRNOT00000009951.4 0.0772372 1.01038
ENSRNOT00000004140.4 5.82027 269.766
ENSRNOT00000025047.4 0.400847 7.02083
ENSRNOT00000045587.1 0.000651455 0.0114754
ENSRNOT00000017110.4 28.3554 747.599
ENSRNOT00000091053.1 0.260751 6.09249
ENSRNOT00000004784.6 11.86 1308.58
ENSRNOT00000009923.6 113.091 3909.06
ENSRNOT00000074587.3 0 0
ENSRNOT00000036781.7 8.7839 284.296
ENSRNOT00000071919.2 0 0
ENSRNOT00000090123.1 22.9956 487.088
ENSRNOT00000047682.5 25.1994 436.747
ENSRNOT00000084986.1 12.0066 149.659
ENSRNOT00000050284.4 2.81146 33.6384
ENSRNOT00000074588.1 0 0
ENSRNOT00000057864.5 5.77036 500.777
ENSRNOT00000075363.1 0 0
ENSRNOT00000031974.4 0.64212 34
ENSRNOT00000018018.5 1.39882 29
ENSRNOT00000002316.7 32.5048 3026.23
ENSRNOT00000091595.1 0 0
ENSRNOT00000048306.5 34.417 296.568
ENSRNOT00000055243.2 0.032681 1
ENSRNOT00000021132.6 19.5792 664.366
ENSRNOT00000030192.4 41.4022 980.482
ENSRNOT00000002221.6 0.429334 3.57788
ENSRNOT00000061047.3 261.627 1626.89
ENSRNOT00000048437.2 0.597076 10
ENSRNOT00000081224.1 12.1257 802.117
ENSRNOT00000087308.1 0.0273876 1.10278
ENSRNOT00000087336.1 0 0
ENSRNOT00000030559.5 14.576 350.531
ENSRNOT00000067391.1 29.5816 113.521
ENSRNOT00000023763.7 13.3619 289.041
ENSRNOT00000077710.1 0 0
ENSRNOT00000084533.1 0.792057 31.8136
ENSRNOT00000068419.1 3.63779 101.186
ENSRNOT00000049584.3 1.37968 41.0438
ENSRNOT00000005622.5 0.710882 3
ENSRNOT00000064735.4 3.5245 254
ENSRNOT00000020481.7 16.8457 685.045
ENSRNOT00000073585.2 0 0
ENSRNOT00000058842.2 3.45509 274.278
ENSRNOT00000040114.1 0.472428 4
ENSRNOT00000065216.3 79.406 1498
ENSRNOT00000083933.1 24.4481 340.191
ENSRNOT00000006531.6 167.878 2890.01
ENSRNOT00000040763.2 0 0
ENSRNOT00000086141.1 0 0
ENSRNOT00000057830.2 62.2268 784.979
ENSRNOT00000044626.3 3.43642 235.224
ENSRNOT00000074430.2 0.0686584 1
ENSRNOT00000036374.3 1.22321 58
ENSRNOT00000006872.2 21.472 288.044
ENSRNOT00000003061.7 11.783 1962.32
ENSRNOT00000090456.1 46.9181 1658.51
ENSRNOT00000092150.1 8.48534 289.341
ENSRNOT00000072144.1 0.0906411 3.00012
ENSRNOT00000074296.1 0 0
ENSRNOT00000050701.3 196.64 4791.18
ENSRNOT00000081953.1 0 0
ENSRNOT00000044578.2 0 0
ENSRNOT00000084855.1 0 0
ENSRNOT00000016087.6 0.048274 1
ENSRNOT00000079283.1 10.8489 205.207
ENSRNOT00000048807.3 13.9444 134.8
ENSRNOT00000004683.6 0 0
ENSRNOT00000042412.5 0.399293 11
ENSRNOT00000088492.1 0 0
ENSRNOT00000026907.4 0 0
ENSRNOT00000047702.1 0 0
ENSRNOT00000079159.1 12.9246 492.63
ENSRNOT00000065508.1 17.1971 534.522
ENSRNOT00000085201.1 74.9932 2842.17
ENSRNOT00000092121.1 4.04102 194.101
ENSRNOT00000018153.5 11.9604 800.349
ENSRNOT00000003452.7 1.32998 124
ENSRNOT00000076616.1 0.119757 1
ENSRNOT00000072277.2 0 0
ENSRNOT00000089607.1 12.6359 517.219
ENSRNOT00000090703.1 17.6076 725.712
ENSRNOT00000003048.5 55.4743 2323.41
ENSRNOT00000006284.5 2.88441 81
ENSRNOT00000044455.5 0 0
ENSRNOT00000022610.4 260.898 10535.7
ENSRNOT00000012455.5 34.7972 878
ENSRNOT00000013690.3 0.203593 7
ENSRNOT00000011277.7 5.56468 166.006
ENSRNOT00000048264.3 36.5257 1630.24
ENSRNOT00000072507.2 0.00295434 0.0275253
ENSRNOT00000073986.2 6.34713 85.4629
ENSRNOT00000048022.5 15.5182 632.614
ENSRNOT00000037271.4 44.8849 2189.61
ENSRNOT00000013914.4 46.5211 2671.85
ENSRNOT00000068132.2 3.68167 121
ENSRNOT00000059997.1 41.9126 225
ENSRNOT00000011312.3 24.4583 898.004
ENSRNOT00000090858.1 81.6619 3455.6
ENSRNOT00000064985.3 87.3613 5270.79
ENSRNOT00000085304.1 0 0
ENSRNOT00000081291.1 20.8921 1437.38
ENSRNOT00000021925.4 35.6853 2201.19
ENSRNOT00000026932.5 103.674 1637.87
ENSRNOT00000011303.5 27.6442 427.976
ENSRNOT00000046796.3 0.222037 8.9627
ENSRNOT00000034723.6 31.1849 575.829
ENSRNOT00000090916.1 0.0898265 2
ENSRNOT00000079683.1 0 0
ENSRNOT00000002523.5 9.53862 489.009
ENSRNOT00000019101.5 18.1736 844.456
ENSRNOT00000080951.1 0.859062 2
ENSRNOT00000017635.6 45.6901 761.422
ENSRNOT00000057616.3 0 0
ENSRNOT00000048499.1 0 0
ENSRNOT00000052120.5 52.5411 1443.06
ENSRNOT00000005258.4 64.2547 1425.29
ENSRNOT00000072804.2 2.34074 52
ENSRNOT00000011952.6 31.7874 2557.85
ENSRNOT00000065335.3 10.0225 645.115
ENSRNOT00000067020.1 0.764309 8
ENSRNOT00000075443.1 0 0
ENSRNOT00000011572.6 27.5768 1984.62
ENSRNOT00000042834.3 0 0
ENSRNOT00000079680.1 20.5744 1729.3
ENSRNOT00000004901.7 20.7832 1685.19
ENSRNOT00000052087.3 20.1905 755.441
ENSRNOT00000035157.1 12.7524 70.3719
ENSRNOT00000091609.1 17.7763 1164.35
ENSRNOT00000080047.1 7.49574 194.129
ENSRNOT00000035648.7 0 0
ENSRNOT00000072555.2 0 0
ENSRNOT00000087563.1 0 0
ENSRNOT00000068501.2 41.4031 1164.06
ENSRNOT00000051292.1 0 0
ENSRNOT00000092138.1 0.0529614 1
ENSRNOT00000086317.1 0 0
ENSRNOT00000092619.1 0 0
ENSRNOT00000066161.4 0 0
ENSRNOT00000057061.3 0 0
ENSRNOT00000046523.4 93.9243 1715.53
ENSRNOT00000011356.3 4.05223 150.604
ENSRNOT00000080223.1 14.2134 681.289
ENSRNOT00000012312.5 32.619 938.843
ENSRNOT00000082071.1 15.4219 447.215
ENSRNOT00000042735.4 8.74185 185.459
ENSRNOT00000071886.2 30.7415 186.55
ENSRNOT00000014625.5 18.8685 502.192
ENSRNOT00000077839.1 1.93477 50.5916
ENSRNOT00000088561.1 4.41224 241.716
ENSRNOT00000052396.3 0.36278 9.76435
ENSRNOT00000059892.4 65.6887 2099.77
ENSRNOT00000072462.1 0 0
ENSRNOT00000058640.4 0.476049 3.84023
ENSRNOT00000088178.1 0 0
ENSRNOT00000025027.3 0.22447 3
ENSRNOT00000038023.4 0.991918 23.5401
ENSRNOT00000071426.2 37.0307 143.342
ENSRNOT00000044446.2 12.2786 67.757
ENSRNOT00000065751.2 0 0
ENSRNOT00000008819.7 14.6529 500.137
ENSRNOT00000066849.1 6.93661 201.731
ENSRNOT00000002094.5 10.6281 186.682
ENSRNOT00000072393.1 0 0
ENSRNOT00000057898.3 25.8369 102.165
ENSRNOT00000004517.6 0.52471 17
ENSRNOT00000001570.4 0.719631 31.1355
ENSRNOT00000010783.5 17.3713 1202.39
ENSRNOT00000048692.2 1.37805 13
ENSRNOT00000079830.1 97.6151 2140.87
ENSRNOT00000088868.1 0 0
ENSRNOT00000022447.4 0 0
ENSRNOT00000010425.3 30.7735 691.844
ENSRNOT00000082283.1 4.38241 39.0776
ENSRNOT00000049891.4 49.0223 758.125
ENSRNOT00000080281.1 3.1453 46.2827
ENSRNOT00000082903.1 0.313293 3.71752
ENSRNOT00000026430.5 0.561699 17.5244
ENSRNOT00000081165.1 0.0151969 0.475646
ENSRNOT00000025196.3 121.641 3855.88
ENSRNOT00000080176.1 38.0152 4436.45
ENSRNOT00000018895.6 3.92068 419.062
ENSRNOT00000070815.2 0.0331427 3
ENSRNOT00000040825.4 0 0
ENSRNOT00000082531.1 4.21371 33.3594
ENSRNOT00000017722.6 31.4512 860.149
ENSRNOT00000006555.4 0.294321 2.01169
ENSRNOT00000010462.7 31.1498 2047.06
ENSRNOT00000010440.6 65.1756 3723.69
ENSRNOT00000007662.7 0.970521 29.0983
ENSRNOT00000086507.1 0.036316 1.90174
ENSRNOT00000028740.5 5.90982 178.174
ENSRNOT00000022938.5 67.9316 1351.73
ENSRNOT00000058668.1 0 0
ENSRNOT00000015786.7 45.6768 876.92
ENSRNOT00000025138.4 6.15751 134.019
ENSRNOT00000042058.5 2.00283 94.9329
ENSRNOT00000070821.1 0.583027 14.2445
ENSRNOT00000028898.5 2.4014 123.031
ENSRNOT00000027312.4 0.492361 22
ENSRNOT00000065673.3 0.101189 2
ENSRNOT00000058039.3 0 0
ENSRNOT00000003886.6 11.5469 748.431
ENSRNOT00000083004.1 0.982546 45
ENSRNOT00000050543.3 0 0
ENSRNOT00000024120.5 46.8106 1217.79
ENSRNOT00000088628.1 12.7067 720.257
ENSRNOT00000090747.1 12.4596 568.978
ENSRNOT00000006584.6 25.6706 906.147
ENSRNOT00000020447.8 18.219 2790
ENSRNOT00000020017.3 13.0337 718.804
ENSRNOT00000017624.6 29.6397 3698.11
ENSRNOT00000059565.3 0.69558 19
ENSRNOT00000077598.1 0 0
ENSRNOT00000012847.3 194.684 6352.97
ENSRNOT00000013009.5 13.2288 698.915
ENSRNOT00000015434.6 47.3144 1485.62
ENSRNOT00000002242.7 57.6734 818.857
ENSRNOT00000017415.2 0 0
ENSRNOT00000085185.1 3.51269 160.352
ENSRNOT00000088661.1 9.42913 606.608
ENSRNOT00000040742.4 1.08047 44.8027
ENSRNOT00000021129.4 2.96963 134.126
ENSRNOT00000029602.5 0.136936 6
ENSRNOT00000056443.4 0.351379 7.41355
ENSRNOT00000080446.1 0.217383 5.58645
ENSRNOT00000072886.1 0 0
ENSRNOT00000056048.4 6.56695 152.453
ENSRNOT00000020005.7 7.40179 442.133
ENSRNOT00000083926.1 62.6918 2177.43
ENSRNOT00000073985.1 0 0
ENSRNOT00000033324.5 8.98119 531.086
ENSRNOT00000089062.1 6.68272 446.407
ENSRNOT00000010884.7 106.202 6437.6
ENSRNOT00000088082.1 22.1964 1663.26
ENSRNOT00000080202.1 6.4586 370.4
ENSRNOT00000034283.6 0 0
ENSRNOT00000077401.1 1.68421 104
ENSRNOT00000083829.1 0.00299566 0.062355
ENSRNOT00000066313.3 0.0451549 0.937645
ENSRNOT00000075819.2 355.768 2230.08
ENSRNOT00000066447.1 27.3522 3000.13
ENSRNOT00000034282.4 0.940646 46.1853
ENSRNOT00000072082.2 0 0
ENSRNOT00000036793.5 0.630185 9
ENSRNOT00000088623.1 50.4698 5213.61
ENSRNOT00000010467.6 6.22933 656.269
ENSRNOT00000084564.1 0 0
ENSRNOT00000051645.4 13.4522 728.207
ENSRNOT00000088070.1 0 0
ENSRNOT00000041866.4 6.0575 27.3753
ENSRNOT00000029332.6 40.5848 1678.82
ENSRNOT00000089973.1 12.4832 398.408
ENSRNOT00000051749.2 213.178 2021.7
ENSRNOT00000051522.3 23.5032 542.105
ENSRNOT00000086011.1 0 0
ENSRNOT00000077975.1 0 0
ENSRNOT00000031367.5 4.48439 136.619
ENSRNOT00000072897.3 0.611713 17.6573
ENSRNOT00000064168.3 4.24625 114.077
ENSRNOT00000074954.3 1.40536 34.3121
ENSRNOT00000073696.3 0.247656 5.81129
ENSRNOT00000072244.2 6.565 118.925
ENSRNOT00000011780.7 19.6077 311.074
ENSRNOT00000089497.1 84.9751 6170.64
ENSRNOT00000010836.6 6.12926 360.502
ENSRNOT00000001211.7 20.022 546.241
ENSRNOT00000028661.7 4.23723 93.1419
ENSRNOT00000075600.2 0 0
ENSRNOT00000079849.1 0 0
ENSRNOT00000074026.1 2.63539 13.4887
ENSRNOT00000071725.1 0 0
ENSRNOT00000051854.6 0 0
ENSRNOT00000017601.6 54.1769 732.192
ENSRNOT00000084628.1 0.381312 5.34403
ENSRNOT00000024896.4 1.70833 73.9978
ENSRNOT00000019550.6 18.0497 204.249
ENSRNOT00000043861.4 0 0
ENSRNOT00000079241.1 0.426761 4.99991
ENSRNOT00000031680.5 9.13821e-06 8.62062e-05
ENSRNOT00000087141.1 0 0
ENSRNOT00000072750.2 20.4646 530.688
ENSRNOT00000081829.1 26.9587 717.514
ENSRNOT00000018495.6 4.57613 231.092
ENSRNOT00000056590.4 12.4648 363.541
ENSRNOT00000081029.1 10.2765 469.459
ENSRNOT00000081594.1 4.52831e-07 1.24145e-05
ENSRNOT00000021559.4 0 0
ENSRNOT00000002638.7 6.99366 535.368
ENSRNOT00000082016.1 29.1252 2075.67
ENSRNOT00000004867.6 838.308 1868.23
ENSRNOT00000000831.4 10.4036 276.027
ENSRNOT00000023485.4 36.5511 731.573
ENSRNOT00000007314.6 16.6478 587.927
ENSRNOT00000086263.1 0 0
ENSRNOT00000007250.7 0.361432 7.59554
ENSRNOT00000084875.1 1.84073 23.4045
ENSRNOT00000004003.7 65.992 3619.64
ENSRNOT00000033234.5 16.226 480
ENSRNOT00000042670.3 0.140698 2
ENSRNOT00000020428.8 18.7113 818.605
ENSRNOT00000042220.3 0 0
ENSRNOT00000083287.1 23.5003 2062.56
ENSRNOT00000040740.4 14.4354 351
ENSRNOT00000004895.3 63.1507 890.309
ENSRNOT00000092646.1 5.42369 24.511
ENSRNOT00000092322.1 95.7157 10683.6
ENSRNOT00000001133.5 22.4136 2429.67
ENSRNOT00000045473.5 16.2092 520.026
ENSRNOT00000091079.1 6.3007 76.9617
ENSRNOT00000002927.6 0.518991 13
ENSRNOT00000091558.1 0 0
ENSRNOT00000048506.3 8.8875 415.041
ENSRNOT00000063828.2 0.190555 8
ENSRNOT00000057108.5 8.75144 1316.39
